Date,Open,High,Low,Close,Adj Close,Volume
2019-03-28,2809.399902,2819.709961,2798.770020,2815.439941,2815.439941,3158170000
2019-03-29,2828.270020,2836.030029,2819.229980,2834.399902,2834.399902,3740700000
2019-04-01,2848.629883,2869.399902,2848.629883,2867.189941,2867.189941,3500760000
2019-04-02,2868.239990,2872.899902,2858.750000,2867.239990,2867.239990,3246900000
2019-04-03,2876.090088,2885.250000,2865.169922,2873.399902,2873.399902,3550240000
2019-04-04,2873.989990,2881.280029,2867.139893,2879.389893,2879.389893,3015180000
2019-04-05,2884.159912,2893.239990,2882.989990,2892.739990,2892.739990,3146820000
2019-04-08,2888.459961,2895.949951,2880.780029,2895.770020,2895.770020,3054030000
2019-04-09,2886.580078,2886.879883,2873.330078,2878.199951,2878.199951,3007980000
2019-04-10,2881.370117,2889.709961,2879.129883,2888.209961,2888.209961,3062380000
2019-04-11,2891.919922,2893.419922,2881.989990,2888.320068,2888.320068,2938540000
2019-04-12,2900.860107,2910.540039,2898.370117,2907.409912,2907.409912,3688490000
2019-04-15,2908.320068,2909.600098,2896.479980,2905.580078,2905.580078,3088330000
2019-04-16,2912.260010,2916.060059,2900.709961,2907.060059,2907.060059,3402210000
2019-04-17,2916.040039,2918.000000,2895.449951,2900.449951,2900.449951,3602300000
2019-04-18,2904.810059,2908.399902,2891.899902,2905.030029,2905.030029,3506850000
2019-04-22,2898.780029,2909.510010,2896.350098,2907.969971,2907.969971,2997950000
2019-04-23,2909.989990,2936.310059,2908.530029,2933.679932,2933.679932,3635030000
2019-04-24,2934.000000,2936.830078,2926.050049,2927.250000,2927.250000,3448960000
2019-04-25,2928.989990,2933.100098,2912.840088,2926.169922,2926.169922,3425280000
2019-04-26,2925.810059,2939.879883,2917.560059,2939.879883,2939.879883,3248500000
2019-04-29,2940.580078,2949.520020,2939.350098,2943.030029,2943.030029,3118780000
2019-04-30,2937.139893,2948.219971,2924.110107,2945.830078,2945.830078,3919330000
2019-05-01,2952.330078,2954.129883,2923.360107,2923.729980,2923.729980,3645850000
2019-05-02,2922.159912,2931.679932,2900.500000,2917.520020,2917.520020,3778890000
2019-05-03,2929.209961,2947.850098,2929.209961,2945.639893,2945.639893,3338120000
2019-05-06,2908.889893,2937.320068,2898.209961,2932.469971,2932.469971,3181520000
2019-05-07,2913.030029,2913.030029,2862.600098,2884.050049,2884.050049,3767100000
2019-05-08,2879.610107,2897.959961,2873.280029,2879.419922,2879.419922,3485790000
2019-05-09,2859.840088,2875.969971,2836.399902,2870.719971,2870.719971,3638820000
2019-05-10,2863.100098,2891.310059,2825.389893,2881.399902,2881.399902,3529600000
2019-05-13,2840.189941,2840.189941,2801.429932,2811.870117,2811.870117,3894030000
2019-05-14,2820.120117,2852.540039,2820.120117,2834.409912,2834.409912,3322720000
2019-05-15,2820.379883,2858.679932,2815.080078,2850.959961,2850.959961,3125950000
2019-05-16,2855.800049,2892.149902,2855.800049,2876.320068,2876.320068,3338060000
2019-05-17,2858.600098,2885.479980,2854.229980,2859.530029,2859.530029,3257950000
2019-05-20,2841.939941,2853.860107,2831.290039,2840.229980,2840.229980,3288870000
2019-05-21,2854.020020,2868.879883,2854.020020,2864.360107,2864.360107,3218700000
2019-05-22,2856.060059,2865.469971,2851.110107,2856.270020,2856.270020,3192510000
2019-05-23,2836.699951,2836.699951,2805.489990,2822.239990,2822.239990,3891980000
2019-05-24,2832.409912,2841.360107,2820.189941,2826.060059,2826.060059,2887390000
2019-05-28,2830.030029,2840.510010,2801.580078,2802.389893,2802.389893,4121410000
2019-05-29,2790.250000,2792.030029,2766.060059,2783.020020,2783.020020,3700050000
2019-05-30,2786.939941,2799.000000,2776.739990,2788.860107,2788.860107,3273790000
2019-05-31,2766.149902,2768.979980,2750.520020,2752.060059,2752.060059,3981020000
2019-06-03,2751.530029,2763.070068,2728.810059,2744.449951,2744.449951,3943810000
2019-06-04,2762.639893,2804.489990,2762.639893,2803.270020,2803.270020,3810430000
2019-06-05,2818.090088,2827.280029,2800.919922,2826.149902,2826.149902,3548830000
2019-06-06,2828.510010,2852.100098,2822.449951,2843.489990,2843.489990,3396410000
2019-06-07,2852.870117,2884.969971,2852.870117,2873.340088,2873.340088,3220250000
2019-06-10,2885.830078,2904.770020,2885.510010,2886.729980,2886.729980,3209210000
2019-06-11,2903.270020,2910.610107,2878.530029,2885.719971,2885.719971,3548420000
2019-06-12,2882.729980,2888.570068,2874.679932,2879.840088,2879.840088,3034130000
2019-06-13,2886.239990,2895.239990,2881.989990,2891.639893,2891.639893,3069810000
2019-06-14,2886.820068,2894.449951,2879.620117,2886.979980,2886.979980,2922330000
2019-06-17,2889.750000,2897.270020,2887.300049,2889.669922,2889.669922,2810140000
2019-06-18,2906.709961,2930.790039,2905.439941,2917.750000,2917.750000,3437620000
2019-06-19,2920.550049,2931.739990,2911.429932,2926.459961,2926.459961,3287890000
2019-06-20,2949.600098,2958.060059,2931.500000,2954.179932,2954.179932,3905940000
2019-06-21,2952.709961,2964.149902,2946.870117,2950.459961,2950.459961,5000120000
2019-06-24,2951.419922,2954.919922,2944.050049,2945.350098,2945.350098,3136250000
2019-06-25,2945.780029,2946.520020,2916.010010,2917.379883,2917.379883,3578050000
2019-06-26,2926.070068,2932.590088,2912.989990,2913.780029,2913.780029,3478130000
2019-06-27,2919.659912,2929.300049,2918.570068,2924.919922,2924.919922,3122920000
2019-06-28,2932.939941,2943.979980,2929.050049,2941.760010,2941.760010,5420700000
2019-07-01,2971.409912,2977.929932,2952.219971,2964.330078,2964.330078,3513270000
2019-07-02,2964.659912,2973.209961,2955.919922,2973.010010,2973.010010,3206840000
2019-07-03,2978.080078,2995.840088,2977.959961,2995.820068,2995.820068,1963720000
2019-07-05,2984.250000,2994.030029,2967.969971,2990.409912,2990.409912,2434210000
2019-07-08,2979.770020,2980.760010,2970.090088,2975.949951,2975.949951,2904550000
2019-07-09,2965.520020,2981.899902,2963.439941,2979.629883,2979.629883,3028210000
2019-07-10,2989.300049,3002.979980,2984.620117,2993.070068,2993.070068,3154240000
2019-07-11,2999.620117,3002.330078,2988.800049,2999.909912,2999.909912,3154620000
2019-07-12,3003.360107,3013.919922,3001.870117,3013.770020,3013.770020,2974960000
2019-07-15,3017.800049,3017.800049,3008.770020,3014.300049,3014.300049,2874970000
2019-07-16,3012.129883,3015.020020,3001.149902,3004.040039,3004.040039,3290650000
2019-07-17,3005.100098,3005.260010,2984.250000,2984.419922,2984.419922,3181600000
2019-07-18,2978.870117,2998.280029,2973.090088,2995.110107,2995.110107,3296580000
2019-07-19,3004.260010,3006.020020,2975.860107,2976.610107,2976.610107,3260360000
2019-07-22,2981.929932,2990.709961,2976.649902,2985.030029,2985.030029,3003720000
2019-07-23,2994.739990,3005.899902,2988.560059,3005.469971,3005.469971,3313660000
2019-07-24,2998.770020,3019.590088,2996.820068,3019.560059,3019.560059,3428980000
2019-07-25,3016.260010,3016.310059,2997.239990,3003.669922,3003.669922,3645270000
2019-07-26,3013.250000,3027.979980,3012.590088,3025.860107,3025.860107,3257590000
2019-07-29,3024.469971,3025.610107,3014.300049,3020.969971,3020.969971,3203710000
2019-07-30,3007.659912,3017.189941,3000.939941,3013.179932,3013.179932,3634330000
2019-07-31,3016.219971,3017.399902,2958.080078,2980.379883,2980.379883,4623430000
2019-08-01,2980.320068,3013.590088,2945.229980,2953.560059,2953.560059,4762300000
2019-08-02,2943.899902,2945.500000,2914.110107,2932.050049,2932.050049,3874660000
2019-08-05,2898.070068,2898.070068,2822.120117,2844.739990,2844.739990,4513730000
2019-08-06,2861.179932,2884.399902,2847.419922,2881.770020,2881.770020,4154240000
2019-08-07,2858.649902,2892.169922,2825.709961,2883.979980,2883.979980,4491750000
2019-08-08,2896.209961,2938.719971,2894.469971,2938.090088,2938.090088,4106370000
2019-08-09,2930.510010,2935.750000,2900.149902,2918.649902,2918.649902,3350640000
2019-08-12,2907.070068,2907.580078,2873.139893,2882.699951,2882.699951,2851630000
2019-08-13,2880.719971,2943.310059,2877.050049,2926.320068,2926.320068,3853600000
2019-08-14,2894.149902,2894.149902,2839.639893,2840.600098,2840.600098,4312530000
2019-08-15,2846.199951,2856.669922,2825.510010,2847.600098,2847.600098,4038000000
2019-08-16,2864.739990,2893.629883,2864.739990,2888.679932,2888.679932,3498150000
2019-08-19,2913.479980,2931.000000,2913.479980,2923.649902,2923.649902,3212880000
2019-08-20,2919.010010,2923.629883,2899.600098,2900.510010,2900.510010,3066300000
